index,age,workclass,education,marital_status,occupation,relationship,race,sex,hours_per_week,native_country,income
3132,44,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,55,United-States,<=50K
10702,40,Private,Assoc-acdm,Divorced,Exec-managerial,Not-in-family,White,Male,40,United-States,>50K
25652,59,Private,10th,Married-civ-spouse,Transport-moving,Husband,White,Male,40,Puerto-Rico,<=50K
18132,38,Private,Some-college,Divorced,Exec-managerial,Not-in-family,White,Male,50,United-States,<=50K
6961,21,Private,10th,Married-civ-spouse,Farming-fishing,Husband,White,Male,70,United-States,<=50K
11229,33,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,94,United-States,<=50K
27646,46,Local-gov,Masters,Divorced,Prof-specialty,Not-in-family,Amer-Indian-Eskimo,Male,40,United-States,<=50K
14568,64,Private,HS-grad,Married-civ-spouse,Sales,Wife,White,Female,21,United-States,<=50K
21743,44,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,United-States,<=50K
16356,71,Local-gov,HS-grad,Widowed,Exec-managerial,Other-relative,White,Female,33,United-States,<=50K
23117,50,Private,Masters,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,>50K
12627,28,Private,Bachelors,Never-married,Adm-clerical,Not-in-family,White,Female,40,United-States,<=50K
2863,37,Local-gov,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K
17250,47,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,United-States,>50K
1854,44,Private,Doctorate,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,40,Japan,>50K
1724,45,Self-emp-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,55,United-States,>50K
19236,31,Private,7th-8th,Separated,Craft-repair,Not-in-family,White,Female,40,United-States,<=50K
15366,48,Private,12th,Widowed,Handlers-cleaners,Unmarried,White,Female,50,United-States,<=50K
18360,37,Private,HS-grad,Never-married,Handlers-cleaners,Unmarried,Black,Female,30,United-States,<=50K
5636,18,Private,11th,Never-married,Prof-specialty,Own-child,White,Female,40,United-States,<=50K
24772,26,Private,Bachelors,Married-civ-spouse,Exec-managerial,Wife,White,Female,45,United-States,>50K
27830,31,Private,Bachelors,Widowed,Other-service,Not-in-family,White,Female,30,United-States,<=50K
17754,50,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,40,United-States,<=50K
2546,36,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,50,United-States,>50K
2049,45,Self-emp-not-inc,Bachelors,Never-married,Sales,Not-in-family,White,Male,45,United-States,>50K
25253,74,Self-emp-inc,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,35,United-States,>50K
6835,30,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,>50K
28205,23,Private,Some-college,Never-married,Farming-fishing,Not-in-family,White,Female,50,United-States,<=50K
10344,34,Private,Bachelors,Divorced,Prof-specialty,Unmarried,White,Female,40,United-States,>50K
11440,46,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,>50K
442,46,Self-emp-inc,Masters,Married-civ-spouse,Sales,Husband,White,Male,60,United-States,>50K
28020,35,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,>50K
26948,18,Private,11th,Never-married,Other-service,Own-child,White,Male,20,United-States,<=50K
1742,47,Self-emp-inc,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,60,United-States,>50K
28203,56,State-gov,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,>50K
24657,46,Self-emp-not-inc,HS-grad,Widowed,Other-service,Other-relative,White,Female,40,United-States,<=50K
13908,47,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,50,United-States,>50K
27305,24,Private,Some-college,Never-married,Machine-op-inspct,Own-child,White,Male,55,United-States,<=50K
5084,50,Private,Assoc-voc,Married-civ-spouse,Transport-moving,Husband,White,Male,45,United-States,<=50K
9977,42,Self-emp-not-inc,Assoc-voc,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,United-States,<=50K
14964,72,Private,10th,Married-civ-spouse,Sales,Husband,White,Male,15,United-States,<=50K
7402,20,Private,Some-college,Never-married,Sales,Other-relative,White,Female,40,United-States,<=50K
25669,57,Federal-gov,HS-grad,Married-civ-spouse,Craft-repair,Husband,Black,Male,40,United-States,>50K
7472,64,Private,10th,Married-civ-spouse,Transport-moving,Husband,White,Male,40,United-States,>50K
2675,52,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,45,United-States,>50K
29440,55,Private,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,>50K
25145,34,Private,Some-college,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40,United-States,<=50K
8432,55,Private,Doctorate,Married-civ-spouse,Exec-managerial,Husband,White,Male,80,United-States,>50K
2187,40,Local-gov,Bachelors,Divorced,Tech-support,Not-in-family,White,Female,40,England,>50K
22854,53,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,55,United-States,>50K
23643,43,Self-emp-inc,Some-college,Married-civ-spouse,Sales,Husband,White,Male,55,United-States,<=50K
26412,32,Private,5th-6th,Married-civ-spouse,Machine-op-inspct,Wife,Asian-Pac-Islander,Female,40,Laos,>50K
7504,21,Private,Some-college,Never-married,Other-service,Own-child,White,Male,40,United-States,<=50K
16827,41,Private,Some-college,Divorced,Transport-moving,Not-in-family,White,Male,60,United-States,<=50K
29261,27,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,45,United-States,>50K
10865,25,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,40,United-States,<=50K
25255,50,State-gov,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,Male,52,United-States,<=50K
15040,37,Self-emp-not-inc,HS-grad,Never-married,Craft-repair,Own-child,White,Male,35,United-States,<=50K
2177,35,Federal-gov,Masters,Never-married,Exec-managerial,Not-in-family,White,Male,40,United-States,>50K
26880,49,Self-emp-not-inc,9th,Married-civ-spouse,Craft-repair,Husband,White,Male,40,Canada,<=50K
23606,20,Private,Some-college,Never-married,Prof-specialty,Own-child,White,Female,10,United-States,<=50K
20633,34,Local-gov,HS-grad,Married-civ-spouse,Protective-serv,Husband,White,Male,57,United-States,>50K
225,31,Private,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,<=50K
13049,47,Private,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,United-States,>50K
2510,50,Self-emp-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,>50K
15111,33,State-gov,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,>50K
21412,20,Private,11th,Never-married,Craft-repair,Not-in-family,White,Male,60,United-States,<=50K
5899,41,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,50,United-States,<=50K
14524,43,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,>50K
12846,46,Self-emp-not-inc,HS-grad,Married-civ-spouse,Exec-managerial,Wife,White,Female,50,United-States,<=50K
29844,54,State-gov,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,<=50K
23076,28,Private,Bachelors,Never-married,Prof-specialty,Own-child,White,Female,15,United-States,<=50K
21132,47,Federal-gov,Bachelors,Married-spouse-absent,Exec-managerial,Not-in-family,White,Female,40,United-States,<=50K
1802,44,Private,Doctorate,Married-civ-spouse,Exec-managerial,Wife,White,Female,32,United-States,>50K
11803,30,Private,Some-college,Never-married,Other-service,Own-child,Black,Female,40,United-States,<=50K
21420,40,Self-emp-not-inc,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,50,United-States,>50K
14692,44,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,>50K
17309,33,Private,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,<=50K
341,49,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,>50K
29086,51,Private,5th-6th,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,52,United-States,<=50K
29333,40,Federal-gov,Assoc-voc,Married-civ-spouse,Prof-specialty,Wife,White,Female,65,United-States,>50K
2061,40,Private,Bachelors,Married-spouse-absent,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,40,Cambodia,>50K
21414,34,Private,Masters,Divorced,Exec-managerial,Unmarried,Black,Female,40,United-States,<=50K
6519,35,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K
12482,57,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,50,United-States,>50K
1475,50,Self-emp-not-inc,HS-grad,Divorced,Exec-managerial,Not-in-family,White,Female,35,United-States,>50K
14725,43,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K
26742,38,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K
26087,24,Private,Some-college,Separated,Prof-specialty,Own-child,White,Male,54,United-States,<=50K
27875,45,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,45,United-States,<=50K
17751,21,Private,HS-grad,Never-married,Craft-repair,Own-child,White,Male,40,United-States,<=50K
23695,32,Private,HS-grad,Married-civ-spouse,Exec-managerial,Wife,White,Female,50,United-States,>50K
13847,39,Private,Some-college,Divorced,Farming-fishing,Unmarried,White,Female,45,United-States,<=50K
17096,42,Private,Some-college,Married-civ-spouse,Adm-clerical,Husband,Black,Male,40,United-States,<=50K
11856,37,Private,Assoc-acdm,Married-civ-spouse,Exec-managerial,Husband,White,Male,65,United-States,>50K
2094,59,State-gov,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,>50K
14138,55,Private,HS-grad,Widowed,Sales,Unmarried,White,Female,40,United-States,<=50K
18379,53,Self-emp-inc,Bachelors,Married-civ-spouse,Adm-clerical,Wife,Asian-Pac-Islander,Female,50,South,<=50K
2686,45,Private,Some-college,Married-civ-spouse,Transport-moving,Husband,White,Male,50,United-States,>50K
15107,36,Federal-gov,HS-grad,Never-married,Adm-clerical,Own-child,Black,Female,36,United-States,<=50K
19623,38,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,48,United-States,>50K
16898,51,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,50,United-States,<=50K
25557,48,Private,11th,Divorced,Other-service,Not-in-family,White,Female,31,United-States,<=50K
27609,38,Private,Some-college,Divorced,Prof-specialty,Not-in-family,White,Female,32,United-States,<=50K
21093,38,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,>50K
27393,17,Private,10th,Never-married,Sales,Own-child,White,Female,5,United-States,<=50K
19632,43,Local-gov,HS-grad,Divorced,Exec-managerial,Unmarried,Amer-Indian-Eskimo,Female,40,United-States,<=50K
4023,30,Private,11th,Never-married,Handlers-cleaners,Own-child,White,Male,40,United-States,<=50K
12148,45,Private,10th,Divorced,Other-service,Unmarried,Black,Female,40,United-States,<=50K
1989,37,Private,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,45,United-States,>50K
8798,56,Private,HS-grad,Widowed,Other-service,Unmarried,White,Female,40,United-States,<=50K
19953,37,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Male,40,United-States,<=50K
26549,27,Private,HS-grad,Married-spouse-absent,Other-service,Unmarried,White,Female,40,United-States,<=50K
17154,24,Private,Some-college,Married-spouse-absent,Adm-clerical,Own-child,Black,Female,45,United-States,<=50K
3491,49,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,45,United-States,>50K
14624,36,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,50,United-States,>50K
16611,24,Private,HS-grad,Never-married,Craft-repair,Own-child,White,Male,40,United-States,<=50K
451,38,Private,Bachelors,Married-civ-spouse,Tech-support,Husband,White,Male,40,United-States,>50K
2314,61,Self-emp-inc,Some-college,Married-civ-spouse,Sales,Husband,White,Male,36,United-States,>50K
12607,35,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,45,United-States,<=50K
489,29,Private,HS-grad,Never-married,Craft-repair,Not-in-family,White,Male,35,United-States,<=50K
25403,46,Private,Masters,Divorced,Exec-managerial,Not-in-family,White,Female,45,United-States,<=50K
12401,36,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,Black,Male,45,United-States,<=50K
5443,39,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,50,United-States,>50K
358,40,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,60,United-States,>50K
13838,70,Private,7th-8th,Widowed,Other-service,Unmarried,Black,Female,38,United-States,<=50K
19026,23,Private,Some-college,Never-married,Sales,Own-child,White,Female,20,United-States,<=50K
28364,38,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,55,United-States,<=50K
8639,44,Private,Some-college,Divorced,Adm-clerical,Unmarried,White,Female,40,United-States,<=50K
9297,75,Self-emp-not-inc,Bachelors,Widowed,Prof-specialty,Unmarried,White,Male,48,United-States,>50K
22717,30,Private,Some-college,Divorced,Transport-moving,Not-in-family,White,Male,30,United-States,<=50K
12221,33,Self-emp-not-inc,5th-6th,Married-civ-spouse,Craft-repair,Husband,White,Male,50,United-States,>50K
29820,21,Private,9th,Never-married,Machine-op-inspct,Own-child,Black,Male,20,United-States,<=50K
27764,26,Self-emp-inc,HS-grad,Divorced,Exec-managerial,Not-in-family,White,Male,78,United-States,>50K
11288,58,Private,7th-8th,Widowed,Farming-fishing,Other-relative,White,Female,45,Guatemala,<=50K
29944,37,Private,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,United-States,>50K
2122,42,Private,Bachelors,Never-married,Sales,Not-in-family,White,Male,50,United-States,>50K
1544,49,Self-emp-not-inc,Doctorate,Never-married,Prof-specialty,Not-in-family,White,Male,70,United-States,>50K
13215,47,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,50,United-States,>50K
11760,55,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,60,United-States,<=50K
1819,32,Federal-gov,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,United-States,>50K
22312,25,Private,Some-college,Never-married,Machine-op-inspct,Own-child,White,Male,40,India,<=50K
2451,30,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,United-States,>50K
10327,45,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,65,United-States,>50K
25362,22,Private,Assoc-acdm,Never-married,Handlers-cleaners,Own-child,Black,Male,20,Jamaica,<=50K
1698,34,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,60,United-States,>50K
778,38,Local-gov,Doctorate,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,>50K
29690,55,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,>50K
488,34,Private,Assoc-voc,Never-married,Tech-support,Not-in-family,White,Female,40,United-States,<=50K
20832,40,Private,Assoc-acdm,Divorced,Other-service,Not-in-family,White,Female,40,United-States,<=50K
7668,55,Local-gov,HS-grad,Divorced,Other-service,Unmarried,White,Female,38,United-States,<=50K
10092,19,Private,12th,Never-married,Handlers-cleaners,Own-child,White,Male,20,United-States,<=50K
27225,23,Private,HS-grad,Never-married,Prof-specialty,Not-in-family,White,Male,40,Canada,<=50K
24160,42,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,50,United-States,>50K
4649,42,Self-emp-not-inc,Prof-school,Married-civ-spouse,Farming-fishing,Husband,White,Male,65,United-States,>50K
22095,38,Private,Prof-school,Never-married,Prof-specialty,Not-in-family,White,Female,50,United-States,>50K
21167,28,Private,Some-college,Never-married,Adm-clerical,Unmarried,Black,Female,40,United-States,<=50K
2243,38,Federal-gov,Assoc-acdm,Married-civ-spouse,Adm-clerical,Wife,White,Female,33,United-States,>50K
5954,41,Private,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,40,United-States,<=50K
1963,39,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,50,United-States,>50K
10644,51,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,>50K
19605,47,Private,10th,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,46,United-States,>50K
14287,40,Local-gov,HS-grad,Divorced,Craft-repair,Own-child,White,Female,40,Puerto-Rico,<=50K
892,33,Local-gov,Bachelors,Married-civ-spouse,Adm-clerical,Husband,White,Male,45,United-States,>50K
4679,22,Private,Some-college,Never-married,Sales,Not-in-family,White,Female,42,United-States,<=50K
28704,59,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K
24780,31,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,United-States,>50K
9721,36,Private,Assoc-acdm,Married-civ-spouse,Sales,Husband,White,Male,60,United-States,>50K
163,48,Private,HS-grad,Divorced,Exec-managerial,Not-in-family,White,Female,40,United-States,>50K
21894,40,Private,Some-college,Never-married,Handlers-cleaners,Not-in-family,White,Male,48,United-States,<=50K
25252,28,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,70,United-States,>50K
28444,47,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,United-States,>50K
1725,35,Private,Masters,Married-civ-spouse,Prof-specialty,Wife,White,Female,50,United-States,>50K
27823,42,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,>50K
15321,66,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,45,United-States,>50K
11191,73,State-gov,HS-grad,Widowed,Adm-clerical,Not-in-family,White,Female,40,United-States,<=50K
2433,34,Private,Some-college,Married-civ-spouse,Exec-managerial,Wife,White,Female,50,United-States,>50K
10000,35,Private,Bachelors,Never-married,Sales,Not-in-family,White,Male,50,United-States,<=50K
9267,35,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,>50K
28273,49,Private,Some-college,Married-civ-spouse,Transport-moving,Husband,White,Male,40,United-States,>50K
15720,51,Private,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,Male,45,United-States,>50K
1132,37,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K
22166,53,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,44,United-States,>50K
6203,41,State-gov,Masters,Divorced,Prof-specialty,Unmarried,White,Female,35,United-States,<=50K
1348,34,Private,HS-grad,Divorced,Craft-repair,Not-in-family,White,Male,38,United-States,<=50K
14068,77,Private,7th-8th,Married-civ-spouse,Machine-op-inspct,Husband,Other,Male,30,United-States,<=50K
13607,65,Self-emp-not-inc,Assoc-voc,Married-civ-spouse,Farming-fishing,Husband,White,Male,25,United-States,<=50K
6947,46,Local-gov,Bachelors,Never-married,Prof-specialty,Not-in-family,Black,Female,40,United-States,<=50K
25646,46,Private,7th-8th,Never-married,Other-service,Own-child,White,Male,52,United-States,<=50K
15176,29,Private,Bachelors,Never-married,Exec-managerial,Unmarried,Black,Female,40,United-States,<=50K
23890,18,Private,11th,Never-married,Other-service,Own-child,White,Male,15,Peru,<=50K
9492,54,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,>50K
1746,46,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,>50K
14659,26,Local-gov,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,<=50K
23592,39,Self-emp-inc,Masters,Divorced,Exec-managerial,Not-in-family,Asian-Pac-Islander,Male,99,Japan,>50K
813,29,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,>50K
23309,38,Local-gov,HS-grad,Married-civ-spouse,Protective-serv,Husband,White,Male,40,United-States,>50K
21492,31,Self-emp-not-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,>50K
400,28,Private,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,24,United-States,>50K
2519,50,Private,Bachelors,Married-civ-spouse,Transport-moving,Husband,White,Male,40,United-States,>50K
1902,51,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,>50K
21994,34,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K
2110,33,State-gov,Some-college,Separated,Prof-specialty,Not-in-family,White,Male,40,United-States,>50K
2404,39,Private,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,32,United-States,>50K
2290,53,Federal-gov,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,35,United-States,>50K
25412,31,Private,HS-grad,Divorced,Transport-moving,Not-in-family,White,Male,40,United-States,<=50K
13070,59,Private,HS-grad,Married-civ-spouse,Prof-specialty,Wife,Black,Female,38,Jamaica,<=50K
19108,30,Private,Assoc-voc,Separated,Prof-specialty,Unmarried,White,Female,40,United-States,<=50K
19303,45,Private,Some-college,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40,United-States,<=50K
728,27,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,45,United-States,>50K
1702,39,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,50,United-States,>50K
19670,25,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,60,United-States,>50K
21976,31,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,50,United-States,>50K
26318,36,State-gov,Bachelors,Divorced,Prof-specialty,Unmarried,White,Female,40,United-States,<=50K
9517,49,Private,Bachelors,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,48,United-States,<=50K
13409,52,Private,Some-college,Married-civ-spouse,Tech-support,Husband,Black,Male,40,United-States,>50K
11464,62,Private,Bachelors,Married-civ-spouse,Adm-clerical,Wife,White,Female,30,United-States,>50K
3116,24,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40,United-States,>50K
591,41,Private,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,40,United-States,>50K
11141,51,Self-emp-not-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,45,United-States,>50K
11832,55,Self-emp-inc,HS-grad,Divorced,Sales,Unmarried,White,Female,50,United-States,>50K
16666,36,Private,Assoc-voc,Married-civ-spouse,Exec-managerial,Husband,White,Male,60,United-States,>50K
24487,59,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K
27517,55,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,45,United-States,>50K
22295,17,Local-gov,12th,Never-married,Adm-clerical,Own-child,White,Female,12,United-States,<=50K
29058,46,Private,Bachelors,Divorced,Prof-specialty,Not-in-family,White,Male,45,England,>50K
29481,34,Private,HS-grad,Never-married,Machine-op-inspct,Own-child,White,Male,40,United-States,<=50K
5724,44,Federal-gov,Bachelors,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,40,Philippines,>50K
16123,38,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,60,United-States,>50K
27267,26,Private,HS-grad,Never-married,Other-service,Unmarried,Black,Male,40,United-States,<=50K
434,31,State-gov,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,70,United-States,>50K
11878,33,Private,Bachelors,Never-married,Tech-support,Not-in-family,White,Female,45,United-States,>50K
1705,34,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,>50K
3922,17,Private,10th,Never-married,Craft-repair,Not-in-family,White,Male,30,United-States,<=50K
3635,53,Private,HS-grad,Divorced,Sales,Not-in-family,White,Female,40,United-States,<=50K
22339,30,Self-emp-inc,Bachelors,Never-married,Exec-managerial,Own-child,White,Male,43,United-States,<=50K
2247,49,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,45,United-States,>50K
20527,37,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,35,United-States,<=50K
9809,28,Private,Some-college,Never-married,Adm-clerical,Own-child,White,Male,40,United-States,<=50K
25577,40,Private,Assoc-acdm,Divorced,Exec-managerial,Not-in-family,White,Female,40,United-States,>50K
29314,43,Private,HS-grad,Divorced,Adm-clerical,Unmarried,White,Female,58,United-States,<=50K
29317,32,Private,Bachelors,Never-married,Adm-clerical,Not-in-family,White,Female,40,United-States,<=50K
387,37,Private,Bachelors,Married-civ-spouse,Tech-support,Husband,White,Male,40,United-States,>50K
3489,54,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,>50K
9377,36,Private,Some-college,Separated,Adm-clerical,Other-relative,White,Female,40,United-States,<=50K
5290,31,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,40,United-States,<=50K
23849,18,Private,HS-grad,Never-married,Adm-clerical,Own-child,White,Female,20,United-States,<=50K
12155,52,Private,1st-4th,Married-civ-spouse,Farming-fishing,Husband,White,Male,56,Mexico,>50K
24456,30,Private,Bachelors,Never-married,Sales,Not-in-family,White,Male,40,United-States,>50K
3524,46,Federal-gov,Bachelors,Married-civ-spouse,Tech-support,Husband,White,Male,40,United-States,>50K
26133,44,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,>50K
19905,34,Private,Masters,Never-married,Sales,Unmarried,White,Male,60,United-States,>50K
23207,21,Private,Some-college,Never-married,Sales,Own-child,White,Female,60,United-States,<=50K
19047,50,Local-gov,Some-college,Married-civ-spouse,Protective-serv,Husband,White,Male,52,United-States,>50K
18223,38,Private,Assoc-voc,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,United-States,>50K
25634,28,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K
7205,44,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,<=50K
8958,23,State-gov,HS-grad,Never-married,Other-service,Own-child,Black,Male,40,United-States,<=50K
5335,32,Private,11th,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,United-States,<=50K
22678,31,Federal-gov,HS-grad,Never-married,Handlers-cleaners,Own-child,White,Female,40,United-States,<=50K
14891,24,Private,HS-grad,Never-married,Craft-repair,Own-child,White,Male,50,United-States,<=50K
19985,36,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,80,United-States,>50K
11833,31,Local-gov,Bachelors,Never-married,Protective-serv,Own-child,Black,Male,48,United-States,<=50K
25162,27,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,<=50K
24151,31,Private,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,40,United-States,>50K
29296,45,Self-emp-not-inc,Prof-school,Never-married,Prof-specialty,Not-in-family,White,Male,30,United-States,>50K
12337,31,Private,HS-grad,Never-married,Exec-managerial,Unmarried,White,Female,40,United-States,<=50K
14277,37,Private,Bachelors,Never-married,Craft-repair,Not-in-family,White,Male,90,United-States,>50K
29980,27,Private,Some-college,Never-married,Other-service,Not-in-family,White,Female,25,United-States,<=50K
14451,33,Local-gov,Assoc-acdm,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,<=50K
924,34,State-gov,Masters,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,United-States,>50K
1128,26,Private,5th-6th,Married-civ-spouse,Craft-repair,Husband,White,Male,50,United-States,<=50K
1551,34,Private,Bachelors,Never-married,Sales,Not-in-family,White,Male,50,United-States,>50K
